C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_329.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_329.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_329.jpg,0,1,0,9.763449
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_396.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_396.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_396.jpg,0,1,0,10.43061
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_464.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_464.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_464.jpg,0,1,0,11.31391
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_538.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_538.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_538.jpg,-0.15,1,0,12.08684
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_613.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_613.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_613.jpg,0,1,0,12.8807
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_680.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_680.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_680.jpg,0,1,0,13.27316
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_754.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_754.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_754.jpg,0,1,0,14.16592
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_823.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_823.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_823.jpg,0,1,0,15.07814
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_890.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_890.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_890.jpg,0,1,0,15.91086
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_14_958.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_14_958.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_14_958.jpg,0,1,0,16.29494
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_026.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_026.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_026.jpg,0,1,0,17.15134
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_093.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_093.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_093.jpg,0,1,0,17.98131
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_161.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_161.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_161.jpg,0,1,0,18.42356
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_229.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_229.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_229.jpg,-0.15,1,0,19.25242
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_296.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_296.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_296.jpg,0,1,0,19.96794
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_366.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_366.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_366.jpg,0,1,0,20.76128
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_437.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_437.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_437.jpg,0,1,0,21.28517
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_508.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_508.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_508.jpg,0,1,0,22.09511
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_577.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_577.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_577.jpg,0,1,0,22.72203
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_648.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_648.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_648.jpg,0,1,0,23.49987
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_718.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_718.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_718.jpg,0,1,0,24.07613
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_792.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_792.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_792.jpg,-0.15,1,0,24.84317
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_863.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_863.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_863.jpg,-0.35,1,0,25.54683
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_15_932.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_15_932.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_15_932.jpg,0,1,0,26.08153
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_001.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_001.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_001.jpg,0,1,0,26.64402
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_070.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_070.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_070.jpg,0,1,0,27.39522
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_138.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_138.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_138.jpg,0,1,0,27.95564
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_207.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_207.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_207.jpg,-0.2,1,0,28.68303
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_274.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_274.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_274.jpg,-0.35,1,0,29.18029
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_346.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_346.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_346.jpg,0,1,0,29.90356
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_419.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_419.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_419.jpg,0,1,0,30.19077
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_491.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_491.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_491.jpg,0,1,0,30.19024
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_558.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_558.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_558.jpg,0,1,0,30.19023
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_626.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_626.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_626.jpg,-0.15,1,0,30.18496
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_695.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_695.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_695.jpg,-0.3,1,0,30.16994
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_768.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_768.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_768.jpg,-0.5000001,1,0,30.14591
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_841.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_841.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_841.jpg,0,1,0,30.18339
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_912.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_912.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_912.jpg,0,1,0,30.18859
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_16_985.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_16_985.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_16_985.jpg,0,1,0,30.18998
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_054.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_054.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_054.jpg,0,1,0,30.19015
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_123.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_123.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_123.jpg,0,1,0,30.19032
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_191.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_191.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_191.jpg,0,1,0,30.19031
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_263.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_263.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_263.jpg,0,1,0,30.19031
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_334.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_334.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_334.jpg,0,1,0,30.19037
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_403.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_403.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_403.jpg,0,1,0,30.19016
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_473.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_473.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_473.jpg,0,1,0,30.19028
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_542.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_542.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_542.jpg,-0.15,1,0,30.18418
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_609.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_609.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_609.jpg,-0.35,1,0,30.16339
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_681.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_681.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_681.jpg,0,1,0,30.18822
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_752.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_752.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_752.jpg,0,0.9615631,0,30.19
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_819.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_819.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_819.jpg,0,0.7851454,0,30.1477
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_891.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_891.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_891.jpg,0,0.5441887,0,30.08633
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_17_959.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_17_959.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_17_959.jpg,0,0.3586099,0,30.03876
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_030.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_030.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_030.jpg,-0.2,0.1280113,0,29.9616
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_100.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_100.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_100.jpg,-0.35,0,0,29.75745
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_170.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_170.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_170.jpg,-0.5500001,0,0,29.3609
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_242.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_242.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_242.jpg,0,0,0,28.92785
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_310.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_310.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_310.jpg,0,0,0,28.72209
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_381.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_381.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_381.jpg,0,0,0,28.53893
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_450.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_450.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_450.jpg,0,0,0,28.3059
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_520.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_520.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_520.jpg,0,0,0,28.13444
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_591.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_591.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_591.jpg,0,0,0,27.90805
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_665.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_665.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_665.jpg,0,0,0,27.68363
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_737.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_737.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_737.jpg,-0.15,0,0,27.50854
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_808.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_808.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_808.jpg,-0.35,0,0,27.22117
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_880.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_880.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_880.jpg,0,0,0,26.98422
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_18_951.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_18_951.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_18_951.jpg,0,0,0,26.7579
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_021.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_021.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_021.jpg,0,0,0,26.59444
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_091.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_091.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_091.jpg,0,0,0,26.37982
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_161.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_161.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_161.jpg,0,0,0,26.22045
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_233.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_233.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_233.jpg,0,0,0,26.00958
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_306.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_306.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_306.jpg,0,0.0193326,0,25.80046
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_378.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_378.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_378.jpg,0,0.1941924,0,25.71479
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_450.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_450.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_450.jpg,-0.1,0.4312503,0,25.80393
C:\Users\Can\Desktop\kayit\IMG\center_2021_06_05_18_34_19_521.jpg,C:\Users\Can\Desktop\kayit\IMG\left_2021_06_05_18_34_19_521.jpg,C:\Users\Can\Desktop\kayit\IMG\right_2021_06_05_18_34_19_521.jpg,-0.25,0.6268448,0,25.99132
